"RegionID","SizeRank","RegionName","RegionType","StateName","date","price"
394856,8,"Miami, FL","msa","FL",2013-02-28,159523.540038263
394856,8,"Miami, FL","msa","FL",2013-03-31,162146.167910566
394856,8,"Miami, FL","msa","FL",2013-04-30,164698.428202563
394856,8,"Miami, FL","msa","FL",2013-05-31,167435.666951822
394856,8,"Miami, FL","msa","FL",2013-06-30,170083.763448331
394856,8,"Miami, FL","msa","FL",2013-07-31,172699.689472793
394856,8,"Miami, FL","msa","FL",2013-08-31,175247.906649815
394856,8,"Miami, FL","msa","FL",2013-09-30,177775.8731266
394856,8,"Miami, FL","msa","FL",2013-10-31,180345.452881966
394856,8,"Miami, FL","msa","FL",2013-11-30,182651.022361845
394856,8,"Miami, FL","msa","FL",2013-12-31,184906.629318721
394856,8,"Miami, FL","msa","FL",2014-01-31,187025.347279476
394856,8,"Miami, FL","msa","FL",2014-02-28,189228.795774235
394856,8,"Miami, FL","msa","FL",2014-03-31,191438.161504115
394856,8,"Miami, FL","msa","FL",2014-04-30,193645.025334806
394856,8,"Miami, FL","msa","FL",2014-05-31,195984.229070008
394856,8,"Miami, FL","msa","FL",2014-06-30,198012.089255394
394856,8,"Miami, FL","msa","FL",2014-07-31,200032.932814842
394856,8,"Miami, FL","msa","FL",2014-08-31,201799.609880027
394856,8,"Miami, FL","msa","FL",2014-09-30,203587.784238434
394856,8,"Miami, FL","msa","FL",2014-10-31,205169.423850026
394856,8,"Miami, FL","msa","FL",2014-11-30,206920.438937908
394856,8,"Miami, FL","msa","FL",2014-12-31,208796.500390552
394856,8,"Miami, FL","msa","FL",2015-01-31,210722.940573533
394856,8,"Miami, FL","msa","FL",2015-02-28,212439.620290768
394856,8,"Miami, FL","msa","FL",2015-03-31,214006.284249647
394856,8,"Miami, FL","msa","FL",2015-04-30,215595.438271955
394856,8,"Miami, FL","msa","FL",2015-05-31,217336.563264312
394856,8,"Miami, FL","msa","FL",2015-06-30,219056.99458963
394856,8,"Miami, FL","msa","FL",2015-07-31,220910.543022194
394856,8,"Miami, FL","msa","FL",2015-08-31,222808.458201128
394856,8,"Miami, FL","msa","FL",2015-09-30,224873.514151457
394856,8,"Miami, FL","msa","FL",2015-10-31,226980.957650678
394856,8,"Miami, FL","msa","FL",2015-11-30,228980.391072694
394856,8,"Miami, FL","msa","FL",2015-12-31,230690.804808603
394856,8,"Miami, FL","msa","FL",2016-01-31,232245.133855556
394856,8,"Miami, FL","msa","FL",2016-02-29,233759.672620562
394856,8,"Miami, FL","msa","FL",2016-03-31,235428.692311764
394856,8,"Miami, FL","msa","FL",2016-04-30,237138.938366872
394856,8,"Miami, FL","msa","FL",2016-05-31,238834.658576699
394856,8,"Miami, FL","msa","FL",2016-06-30,240600.670366402
394856,8,"Miami, FL","msa","FL",2016-07-31,242270.599150337
394856,8,"Miami, FL","msa","FL",2016-08-31,243853.666042574
394856,8,"Miami, FL","msa","FL",2016-09-30,245427.446176487
394856,8,"Miami, FL","msa","FL",2016-10-31,247265.190902055
394856,8,"Miami, FL","msa","FL",2016-11-30,248923.232909391
394856,8,"Miami, FL","msa","FL",2016-12-31,250183.297937813
394856,8,"Miami, FL","msa","FL",2017-01-31,251188.754618999
394856,8,"Miami, FL","msa","FL",2017-02-28,252644.048838122
394856,8,"Miami, FL","msa","FL",2017-03-31,254626.522290449
394856,8,"Miami, FL","msa","FL",2017-04-30,256599.252438322
394856,8,"Miami, FL","msa","FL",2017-05-31,258195.635741055
394856,8,"Miami, FL","msa","FL",2017-06-30,259696.30402118
394856,8,"Miami, FL","msa","FL",2017-07-31,261160.875473131
394856,8,"Miami, FL","msa","FL",2017-08-31,262779.818461153
394856,8,"Miami, FL","msa","FL",2017-09-30,264314.327901119
394856,8,"Miami, FL","msa","FL",2017-10-31,265956.948428043
394856,8,"Miami, FL","msa","FL",2017-11-30,267712.299097849
394856,8,"Miami, FL","msa","FL",2017-12-31,269761.735357147
394856,8,"Miami, FL","msa","FL",2018-01-31,271571.227288035
394856,8,"Miami, FL","msa","FL",2018-02-28,272956.773821564
394856,8,"Miami, FL","msa","FL",2018-03-31,274130.103147925
394856,8,"Miami, FL","msa","FL",2018-04-30,275271.035926542
394856,8,"Miami, FL","msa","FL",2018-05-31,276684.179185441
394856,8,"Miami, FL","msa","FL",2018-06-30,277952.791311292
394856,8,"Miami, FL","msa","FL",2018-07-31,279609.109199799
394856,8,"Miami, FL","msa","FL",2018-08-31,281114.221467668
394856,8,"Miami, FL","msa","FL",2018-09-30,282552.224169858
394856,8,"Miami, FL","msa","FL",2018-10-31,283784.636089805
394856,8,"Miami, FL","msa","FL",2018-11-30,285245.219624772
394856,8,"Miami, FL","msa","FL",2018-12-31,286906.523116451
394856,8,"Miami, FL","msa","FL",2019-01-31,288278.158359585
394856,8,"Miami, FL","msa","FL",2019-02-28,289420.159481809
394856,8,"Miami, FL","msa","FL",2019-03-31,290072.688136926
394856,8,"Miami, FL","msa","FL",2019-04-30,290433.819165853
394856,8,"Miami, FL","msa","FL",2019-05-31,290291.412647446
394856,8,"Miami, FL","msa","FL",2019-06-30,290219.915541806
394856,8,"Miami, FL","msa","FL",2019-07-31,290369.077131403
394856,8,"Miami, FL","msa","FL",2019-08-31,290887.385360342
394856,8,"Miami, FL","msa","FL",2019-09-30,291578.955283163
394856,8,"Miami, FL","msa","FL",2019-10-31,292639.73965697
394856,8,"Miami, FL","msa","FL",2019-11-30,294262.195256729
394856,8,"Miami, FL","msa","FL",2019-12-31,296272.341043718
394856,8,"Miami, FL","msa","FL",2020-01-31,298683.592174717
394856,8,"Miami, FL","msa","FL",2020-02-29,300864.53470396
394856,8,"Miami, FL","msa","FL",2020-03-31,302745.226583919
394856,8,"Miami, FL","msa","FL",2020-04-30,303694.723986345
394856,8,"Miami, FL","msa","FL",2020-05-31,303612.62815901
394856,8,"Miami, FL","msa","FL",2020-06-30,303160.803019097
394856,8,"Miami, FL","msa","FL",2020-07-31,303224.843785716
394856,8,"Miami, FL","msa","FL",2020-08-31,304582.929403791
394856,8,"Miami, FL","msa","FL",2020-09-30,307117.487377738
394856,8,"Miami, FL","msa","FL",2020-10-31,310273.84912242
394856,8,"Miami, FL","msa","FL",2020-11-30,314145.67305998
394856,8,"Miami, FL","msa","FL",2020-12-31,318117.020361622
394856,8,"Miami, FL","msa","FL",2021-01-31,322158.825700378
394856,8,"Miami, FL","msa","FL",2021-02-28,326007.487784118
394856,8,"Miami, FL","msa","FL",2021-03-31,329975.833280489
394856,8,"Miami, FL","msa","FL",2021-04-30,334210.113545959
394856,8,"Miami, FL","msa","FL",2021-05-31,339276.775795655
394856,8,"Miami, FL","msa","FL",2021-06-30,345254.719370489
394856,8,"Miami, FL","msa","FL",2021-07-31,351373.61720883
394856,8,"Miami, FL","msa","FL",2021-08-31,356715.413829328
394856,8,"Miami, FL","msa","FL",2021-09-30,361076.815892187
394856,8,"Miami, FL","msa","FL",2021-10-31,365268.521388691
394856,8,"Miami, FL","msa","FL",2021-11-30,370190.314173268
394856,8,"Miami, FL","msa","FL",2021-12-31,375828.550980484
394856,8,"Miami, FL","msa","FL",2022-01-31,383387.059608165
394856,8,"Miami, FL","msa","FL",2022-02-28,392260.154252485
394856,8,"Miami, FL","msa","FL",2022-03-31,402780.241880669
394856,8,"Miami, FL","msa","FL",2022-04-30,413656.712282517
394856,8,"Miami, FL","msa","FL",2022-05-31,423985.418866121
394856,8,"Miami, FL","msa","FL",2022-06-30,433272.763208338
394856,8,"Miami, FL","msa","FL",2022-07-31,440096.055971005
394856,8,"Miami, FL","msa","FL",2022-08-31,444284.904404824
394856,8,"Miami, FL","msa","FL",2022-09-30,445882.347269071
394856,8,"Miami, FL","msa","FL",2022-10-31,446763.730762952
394856,8,"Miami, FL","msa","FL",2022-11-30,447650.761138999
394856,8,"Miami, FL","msa","FL",2022-12-31,448808.928387106
394856,8,"Miami, FL","msa","FL",2023-01-31,449355.944613555
394856,8,"Miami, FL","msa","FL",2023-02-28,449606.060992794
394856,8,"Miami, FL","msa","FL",2023-03-31,450193.332712866
394856,8,"Miami, FL","msa","FL",2023-04-30,451749.401775208
394856,8,"Miami, FL","msa","FL",2023-05-31,454296.668745045
394856,8,"Miami, FL","msa","FL",2023-06-30,457850.828242053
394856,8,"Miami, FL","msa","FL",2023-07-31,461527.706923664
394856,8,"Miami, FL","msa","FL",2023-08-31,465206.521547054
394856,8,"Miami, FL","msa","FL",2023-09-30,468133.581681545
394856,8,"Miami, FL","msa","FL",2023-10-31,470985.981390928
394856,8,"Miami, FL","msa","FL",2023-11-30,473876.87182045
394856,8,"Miami, FL","msa","FL",2023-12-31,476553.228259941
394856,8,"Miami, FL","msa","FL",2024-01-31,478931.756835937
394856,8,"Miami, FL","msa","FL",2024-02-29,480862.271652831
394856,8,"Miami, FL","msa","FL",2024-03-31,483005.23107449
394856,8,"Miami, FL","msa","FL",2024-04-30,484981.071547006
394856,8,"Miami, FL","msa","FL",2024-05-31,486666.025516977
394856,8,"Miami, FL","msa","FL",2024-06-30,487230.190332473
394856,8,"Miami, FL","msa","FL",2024-07-31,487420.609726311
394856,8,"Miami, FL","msa","FL",2024-08-31,487440.400003748
394856,8,"Miami, FL","msa","FL",2024-09-30,487496.156259248
394856,8,"Miami, FL","msa","FL",2024-10-31,487054.316901356
395148,18,"Tampa, FL","msa","FL",2000-01-31,99175.9119698037
395148,18,"Tampa, FL","msa","FL",2000-02-29,99306.5069411364
395148,18,"Tampa, FL","msa","FL",2000-03-31,99511.3247845913
395148,18,"Tampa, FL","msa","FL",2000-04-30,100027.163415727
395148,18,"Tampa, FL","msa","FL",2000-05-31,100713.901354942
395148,18,"Tampa, FL","msa","FL",2000-06-30,101480.161565338
395148,18,"Tampa, FL","msa","FL",2000-07-31,102199.831723349
395148,18,"Tampa, FL","msa","FL",2000-08-31,102963.366464203
395148,18,"Tampa, FL","msa","FL",2000-09-30,103763.207606578
395148,18,"Tampa, FL","msa","FL",2000-10-31,104555.0486898
395148,18,"Tampa, FL","msa","FL",2000-11-30,105316.531444041
395148,18,"Tampa, FL","msa","FL",2000-12-31,106078.235588222
395148,18,"Tampa, FL","msa","FL",2001-01-31,106779.049327613
395148,18,"Tampa, FL","msa","FL",2001-02-28,107503.549103689
395148,18,"Tampa, FL","msa","FL",2001-03-31,108167.120401598
395148,18,"Tampa, FL","msa","FL",2001-04-30,108922.61752103
395148,18,"Tampa, FL","msa","FL",2001-05-31,109643.263353308
395148,18,"Tampa, FL","msa","FL",2001-06-30,110402.344694049
395148,18,"Tampa, FL","msa","FL",2001-07-31,111201.646731462
395148,18,"Tampa, FL","msa","FL",2001-08-31,112033.269080625
395148,18,"Tampa, FL","msa","FL",2001-09-30,112922.464583799
395148,18,"Tampa, FL","msa","FL",2001-10-31,113802.578167426
395148,18,"Tampa, FL","msa","FL",2001-11-30,114703.960758391
395148,18,"Tampa, FL","msa","FL",2001-12-31,115651.545323231
395148,18,"Tampa, FL","msa","FL",2002-01-31,116591.267358987
395148,18,"Tampa, FL","msa","FL",2002-02-28,117464.493682853
395148,18,"Tampa, FL","msa","FL",2002-03-31,118332.027537939
395148,18,"Tampa, FL","msa","FL",2002-04-30,119265.83919195
395148,18,"Tampa, FL","msa","FL",2002-05-31,120258.58742571
395148,18,"Tampa, FL","msa","FL",2002-06-30,121245.318430429
395148,18,"Tampa, FL","msa","FL",2002-07-31,122221.891000093
395148,18,"Tampa, FL","msa","FL",2002-08-31,123268.250150065
395148,18,"Tampa, FL","msa","FL",2002-09-30,124299.896554292
395148,18,"Tampa, FL","msa","FL",2002-10-31,125308.83829724
395148,18,"Tampa, FL","msa","FL",2002-11-30,126297.658598724
395148,18,"Tampa, FL","msa","FL",2002-12-31,127369.6065615
395148,18,"Tampa, FL","msa","FL",2003-01-31,128459.766637192
395148,18,"Tampa, FL","msa","FL",2003-02-28,129567.880313041
395148,18,"Tampa, FL","msa","FL",2003-03-31,130663.845802332
395148,18,"Tampa, FL","msa","FL",2003-04-30,131869.07064743
395148,18,"Tampa, FL","msa","FL",2003-05-31,133152.832263611
395148,18,"Tampa, FL","msa","FL",2003-06-30,134413.33377702
395148,18,"Tampa, FL","msa","FL",2003-07-31,135706.774987284
395148,18,"Tampa, FL","msa","FL",2003-08-31,137005.619837761
395148,18,"Tampa, FL","msa","FL",2003-09-30,138361.886332518
395148,18,"Tampa, FL","msa","FL",2003-10-31,139781.376052056
395148,18,"Tampa, FL","msa","FL",2003-11-30,141128.702858588
395148,18,"Tampa, FL","msa","FL",2003-12-31,142473.389625737
395148,18,"Tampa, FL","msa","FL",2004-01-31,143608.284509203
395148,18,"Tampa, FL","msa","FL",2004-02-29,144760.227123151
395148,18,"Tampa, FL","msa","FL",2004-03-31,146046.76179396
395148,18,"Tampa, FL","msa","FL",2004-04-30,147540.610335667
395148,18,"Tampa, FL","msa","FL",2004-05-31,149205.502166974
395148,18,"Tampa, FL","msa","FL",2004-06-30,151093.246015779
395148,18,"Tampa, FL","msa","FL",2004-07-31,153377.191651078
395148,18,"Tampa, FL","msa","FL",2004-08-31,155961.184564109
395148,18,"Tampa, FL","msa","FL",2004-09-30,158628.202795954
395148,18,"Tampa, FL","msa","FL",2004-10-31,161013.022791971
395148,18,"Tampa, FL","msa","FL",2004-11-30,163196.527271729
395148,18,"Tampa, FL","msa","FL",2004-12-31,165325.94098629
395148,18,"Tampa, FL","msa","FL",2005-01-31,167636.88599745
395148,18,"Tampa, FL","msa","FL",2005-02-28,170215.196137535
395148,18,"Tampa, FL","msa","FL",2005-03-31,173027.747487571
395148,18,"Tampa, FL","msa","FL",2005-04-30,176410.703575491
395148,18,"Tampa, FL","msa","FL",2005-05-31,179898.065991133
395148,18,"Tampa, FL","msa","FL",2005-06-30,183619.859171782
395148,18,"Tampa, FL","msa","FL",2005-07-31,187400.822395177
395148,18,"Tampa, FL","msa","FL",2005-08-31,191456.346734233
395148,18,"Tampa, FL","msa","FL",2005-09-30,195865.44055232
395148,18,"Tampa, FL","msa","FL",2005-10-31,199863.422067796
395148,18,"Tampa, FL","msa","FL",2005-11-30,203596.953582895
395148,18,"Tampa, FL","msa","FL",2005-12-31,206810.034100083
395148,18,"Tampa, FL","msa","FL",2006-01-31,209741.654427193
395148,18,"Tampa, FL","msa","FL",2006-02-28,212706.001197876
395148,18,"Tampa, FL","msa","FL",2006-03-31,216101.358506813
395148,18,"Tampa, FL","msa","FL",2006-04-30,220054.354527309
395148,18,"Tampa, FL","msa","FL",2006-05-31,223286.315346096
395148,18,"Tampa, FL","msa","FL",2006-06-30,225749.51448446
395148,18,"Tampa, FL","msa","FL",2006-07-31,227182.348074449
395148,18,"Tampa, FL","msa","FL",2006-08-31,228706.083158467
395148,18,"Tampa, FL","msa","FL",2006-09-30,229456.194159044
395148,18,"Tampa, FL","msa","FL",2006-10-31,229472.376540047
395148,18,"Tampa, FL","msa","FL",2006-11-30,228588.010204154
395148,18,"Tampa, FL","msa","FL",2006-12-31,226964.783982448
395148,18,"Tampa, FL","msa","FL",2007-01-31,225832.374014809
395148,18,"Tampa, FL","msa","FL",2007-02-28,225068.759703542
395148,18,"Tampa, FL","msa","FL",2007-03-31,224628.504635915
395148,18,"Tampa, FL","msa","FL",2007-04-30,224004.925104057
395148,18,"Tampa, FL","msa","FL",2007-05-31,223028.782221698
395148,18,"Tampa, FL","msa","FL",2007-06-30,221403.41724575
395148,18,"Tampa, FL","msa","FL",2007-07-31,218802.239629254
395148,18,"Tampa, FL","msa","FL",2007-08-31,215643.990712698
395148,18,"Tampa, FL","msa","FL",2007-09-30,212489.737129825
395148,18,"Tampa, FL","msa","FL",2007-10-31,209232.767358088
395148,18,"Tampa, FL","msa","FL",2007-11-30,206379.939591464
395148,18,"Tampa, FL","msa","FL",2007-12-31,203126.286911444
395148,18,"Tampa, FL","msa","FL",2008-01-31,199983.785303521
395148,18,"Tampa, FL","msa","FL",2008-02-29,196318.348527162
395148,18,"Tampa, FL","msa","FL",2008-03-31,192992.676281601
395148,18,"Tampa, FL","msa","FL",2008-04-30,189691.823935195
395148,18,"Tampa, FL","msa","FL",2008-05-31,186473.397278082
395148,18,"Tampa, FL","msa","FL",2008-06-30,183338.485965383
395148,18,"Tampa, FL","msa","FL",2008-07-31,180241.184326734
395148,18,"Tampa, FL","msa","FL",2008-08-31,177066.278217999
395148,18,"Tampa, FL","msa","FL",2008-09-30,173830.721026622
395148,18,"Tampa, FL","msa","FL",2008-10-31,170532.172559931
395148,18,"Tampa, FL","msa","FL",2008-11-30,166975.692110064
395148,18,"Tampa, FL","msa","FL",2008-12-31,163524.465918231
395148,18,"Tampa, FL","msa","FL",2009-01-31,160379.405932323
395148,18,"Tampa, FL","msa","FL",2009-02-28,157519.704131038
395148,18,"Tampa, FL","msa","FL",2009-03-31,154907.733945564
395148,18,"Tampa, FL","msa","FL",2009-04-30,152068.11047115
395148,18,"Tampa, FL","msa","FL",2009-05-31,149571.77644595
395148,18,"Tampa, FL","msa","FL",2009-06-30,147180.423055889
395148,18,"Tampa, FL","msa","FL",2009-07-31,145229.44860515
395148,18,"Tampa, FL","msa","FL",2009-08-31,143190.812716699
395148,18,"Tampa, FL","msa","FL",2009-09-30,141323.742905223
395148,18,"Tampa, FL","msa","FL",2009-10-31,139735.243352468
395148,18,"Tampa, FL","msa","FL",2009-11-30,138902.763863998
395148,18,"Tampa, FL","msa","FL",2009-12-31,138271.139606556
